id_leggo,id_ext,casa,id_leggo_prop_principal,id_ext_prop_principal,id_ext_prop_principal_raiz,uri_prop_principal_raiz,interesse
5423bd8b1679b30a1b30e752d2e47602,2197694,camara,NA,611022,749470,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=749470,socioambiental
54478097e6cad51f3efb60e0e8f29ff5,2190696,camara,NA,2055555,2055555,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2055555,licenciamento-ambiental
545c5db5f5cebfc03038db4b43319ebb,2224720,camara,NA,474875,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
55c8fbfdd0f5403a018aeda002af1624,2257014,camara,NA,2256109,2248275,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2248275,pandemia
5656c4c4c116a391da0fc9e575eceb61,2266395,camara,NA,2242677,2242677,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242677,pandemia
582c54768cf6ec22e5f4a24b6cb56ab3,2258843,camara,NA,371045,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
59fd12c3290a9fa3ca8c92d26a498221,2249924,camara,NA,388149,388149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=388149,reforma-tributaria
5a4f7bc09a4982e40bf4a16311452971,2269958,camara,NA,2243034,2241690,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2241690,pandemia
5a54547a8b4bd22b67692927420c82ee,2269699,camara,NA,2268643,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
5d3248ce09ed66bedff71579049c7207,2256857,camara,NA,2256304,2256304,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256304,pandemia
5d3a2322559958c920a00a702b55d6f3,2226165,camara,NA,2079292,949156,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=949156,socioambiental
5d80d09e75ddf85adc68e64e93ca764d,2265649,camara,NA,587551,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
5e9deec354a8fc9b8937933ba2113960,2190529,camara,NA,2188213,2192114,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192114,transparencia-e-integridade
5fcef66ce06a14a74cdcb0920a62ce82,2238366,camara,NA,434725,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
606229d33bb8e604994feb47405576bf,2265892,camara,NA,2136405,548494,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=548494,socioambiental
61c370d0b7ce19da9f6dd059d46de900,2242213,camara,NA,388149,388149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=388149,reforma-tributaria
623a0e02bda0d95f4d57bd95179b9fe9,2252586,camara,NA,2218523,2218523,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2218523,pandemia
632d688473ac14b1060a6725bd63c61e,2207121,camara,NA,474875,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
6387b78a7b416b264b811a974d11e1a5,2251916,camara,NA,523483,2198858,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2198858,transparencia-e-integridade
63f12a17780b57b0ae0e4ffe5da9401a,2252659,camara,NA,1526989,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
64421e003fe2eb8ed2a2eafa95929a65,2236938,camara,NA,581696,490935,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=490935,licenciamento-ambiental
64720135d34a09fab7b9df7272509d17,2242564,camara,NA,2241740,2239370,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239370,pandemia
64ad18a1b17525400b6fa04275cf6a9f,2198592,camara,NA,2193642,515927,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=515927,socioambiental
6550b6d17d2769762d22109002312f46,2190512,camara,NA,1806128,1806128,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1806128,transparencia-e-integridade
66901708ff1c13d67f3c8bbb5edcec1b,2190779,camara,NA,604927,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
66f746d8f0bcf88c6bc54c4559178fd3,2255134,camara,NA,2242857,2242857,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242857,leggo
6712bb6fa558cc1cf100dcf5c1288f6f,2196029,camara,NA,2172579,2172579,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2172579,socioambiental
671d2ecc692047456ad33feddceadca3,2257612,camara,NA,493764,493764,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=493764,leggo
67522f2c688583a6592c9571b002444c,107537,camara,NA,20135,106609,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=106609,reforma-administrativa
677b6082a1618251bcd423f02feba0b1,2254958,camara,NA,2254557,2254557,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254557,transparencia-e-integridade
67d82c1cf3b1d7e9959991988919a3ad,2257636,camara,NA,2242234,2242234,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242234,pandemia
685187f3d8f18c1844737385f9aa9d98,2192427,camara,NA,512652,489572,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=489572,socioambiental
68aa474cfc5b055ceaba5469a9bb5ad7,2249340,camara,NA,2248289,2248289,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2248289,pandemia
68b643ad5b73fc3ac14ea4544bae966b,2208658,camara,NA,2152663,2152663,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2152663,socioambiental
6ae5af110b0c5d9dcae9d894635df34b,2242262,camara,NA,388149,388149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=388149,reforma-tributaria
6bf74b7491c8e3a714bbf95ae92311c4,2260427,camara,NA,2258844,949156,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=949156,socioambiental
6c1604dde39894f49fe5eb204f4137a5,2269962,camara,NA,2252606,2244115,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2244115,pandemia
6cc5712941a966b02388832f5fcfd261,2192260,camara,NA,531004,531004,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=531004,licenciamento-ambiental
6d988548dfe6ff8cee707a3df1b94faa,2252732,camara,NA,2250201,2247332,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2247332,pandemia
6e371a43eaa4e185ed217ebcdf6708e9,2195536,camara,NA,457985,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
6eccc74ad868bc4a398bd2f7a74c2638,2267042,camara,NA,2254814,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
6f50b24b5e92d03052259b06619caa55,2191050,camara,NA,2074454,2082478,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2082478,socioambiental
6fa731db64f2947e57ad8d44c1a42cb4,2242573,camara,NA,2242526,2242116,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242116,transparencia-e-integridade
70003242a1436ec9f4acc206b5a31ce6,1554257,camara,NA,493660,2192114,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192114,licenciamento-ambiental
70025dc750047ecc0ade146cf36bdbb8,2254736,camara,NA,2148738,2148738,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2148738,socioambiental
703de8b2b23934468c2a96b0fc6e4109,2242566,camara,NA,2241653,2239370,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239370,pandemia
70ee1907e769e62166026399b4c611a2,2265182,camara,NA,1212639,2170712,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170712,socioambiental
72a40114801a3059204502ed7fed71ad,2212148,camara,NA,2193642,515927,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=515927,socioambiental
7343c4603c124362e9e1426e565e92a9,2259731,camara,NA,2244916,2239407,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239407,pandemia
739ef5870e2e0e6efa2888e0839d503e,2253321,camara,NA,2250863,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
73c9a5de2d178b6679acadf30527bd6e,2263693,camara,NA,46370,46370,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=46370,transparencia-e-integridade
7534ef94e501df436e786ab920afd6bc,2278713,camara,NA,2239494,2239494,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239494,pandemia
761bce903165d80eb3ba5feb51c879ce,2261200,camara,NA,157958,106701,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=106701,socioambiental
764cf0a37cde7f5637e432f5a3b3a8c7,2259357,camara,NA,448154,20954,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=20954,socioambiental
7683ec924d0bf9a54fca1640904e2b99,2253698,camara,NA,2250315,2250315,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2250315,pandemia
76d0c84fe4636d28bbbc59112b75a5c7,2241819,camara,NA,2239432,475193,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=475193,pandemia
76e3be9ffef545e3e21ad37be1203452,2194274,camara,NA,2171544,522137,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=522137,socioambiental
7705006c68d8b906d7ea235a1db23210,2236649,camara,NA,2206294,1203637,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=1203637,socioambiental
770887c85936d1cdb5fc32e165c15819,2203668,camara,NA,2139357,2148738,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2148738,socioambiental
77e3633a970e9bd4f286f09242fe000c,2213739,camara,NA,355774,490263,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=490263,socioambiental
7864deb0da7311a996f3c59d80551cd6,2054518,camara,NA,436269,2279964,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2279964,reforma-tributaria
78be96c5099f29ebadea6de708f5d594,2250321,camara,NA,2246801,2246801,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2246801,pandemia
79080cbe69b69361af3f19954e6684ca,2206303,camara,NA,2078280,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
793822c1ffaa368eb6422c04b83837a3,2251394,camara,NA,2250863,2239398,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239398,pandemia
79644bb5bcb99561bec2b59307e9b679,2259179,camara,NA,2239624,2239426,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239426,pandemia
79ab10ceeef22a4d992754921bbc4a7c,2190808,camara,NA,2126557,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
79b8fff542cc3596b3ef877de838dfcf,2261947,camara,NA,524085,332450,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=332450,pandemia
79dfb2b63e4cc55df5346b5036b31f3f,2277104,camara,NA,2273167,2269421,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2269421,pandemia
7b170818bde0895d4e600bdc9e822feb,2192484,camara,NA,2074938,341067,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=341067,socioambiental
7be6cb221021c94edc2a488b2af30c90,2252038,camara,NA,2250200,2250200,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2250200,pandemia
7c991cb08ec98ae8b87814256fffab8d,2265315,camara,NA,2211880,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
7dba2ce8f262d2eb7c65abb0aba7c890,2242526,camara,NA,2242116,2242116,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242116,transparencia-e-integridade
7dbb1642d4a9817bbdf9983c84421431,2270246,camara,NA,2267042,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
7dd611559149bf063cbc15bf4dc68bfb,397742,camara,NA,388148,474199,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=474199,reforma-tributaria
7eae540ac6a8476360a2065af6495e11,2213976,camara,NA,2201526,490935,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=490935,licenciamento-ambiental
7f62fc7803206f56b902c0d0e382e793,2242646,camara,NA,2239371,2239122,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239122,transparencia-e-integridade
7fa8e2b3d0ea4bd87f611f6f703f9721,2243046,camara,NA,2242069,2239461,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2239461,pandemia
7faff67790a41d60a9b1dcb5685c4c47,2262146,camara,NA,2193642,515927,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=515927,socioambiental
8034bb7404fc8bb9dadf9749fa098120,2235980,camara,NA,2198335,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
805a403bd1c0e98f8b114c57bf1708c1,2259216,camara,NA,2242262,388149,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=388149,reforma-tributaria
80e0b61f9aedc241f002c936ffe90eea,2191188,camara,NA,2166408,2166408,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2166408,socioambiental
81878d777fdf5e9e2a69541636a16997,2258885,camara,NA,2226261,2226261,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2226261,transparencia-e-integridade
81b01fcc8c2a6e441b0b8be59a68e9d4,2193808,camara,NA,1526989,2189670,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189670,socioambiental
826d1e67a973261160d4cc236118a436,2261196,camara,NA,2168775,2148739,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2148739,transparencia-e-integridade
826e7680954ad619a81dfa11202d5778,2254229,camara,NA,2233134,2207075,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2207075,transparencia-e-integridade
8317d9280daf2fcf4ecb0ad1e6730ed8,2250674,camara,NA,2248212,2248212,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2248212,pandemia
846925f5116e8bd9975daebdcff06d6a,2269778,camara,NA,2268643,2254814,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254814,pandemia
