id_senado,sigla_tipo_senado,numero_senado,ano_senado,id_camara,sigla_tipo_camara,numero_camara,ano_camara
,,,,576253,PL,5539,2013
,,,,2140452,PL,7817,2017
,,,,525299,PL,2599,2011
,,,,2088445,PEC,245,2016
,,,,2182040,PLP,531,2018
,,,,610565,PL,7327,2014
,,,,560934,PLV,26,2012
,,,,597276,PL,6599,2013
127907,PLC,00004,2017,1301521,PL,1779,2015
,,,,1549376,PL,2224,2015
,,,,501974,PL,1338,2011
,,,,600363,MPV,627,2013
,,,,570610,PL,5331,2013
122612,PLS,00519,2015,,,,
,,,,2251908,PL,2452,2020
,,,,2266126,PL,5396,2020
,,,,1724787,PL,3001,2015
,,,,1049095,PL,795,2015
,,,,603937,PL,6925,2013
143352,PL,03738,2020,,,,
127165,PLC,00064,2016,1278998,PL,1552,2015
,,,,566325,PEC,242,2013
123251,PLS,00627,2015,,,,
,,,,557201,PL,4553,2012
,,,,2182520,PL,10678,2018
,,,,2193854,PL,1469,2019
,,,,511611,PEC,51,2011
,,,,1301128,PL,1749,2015
,,,,525462,PL,2612,2011
,,,,2263134,PLV,37,2020
,,,,2171479,PLP,492,2018
,,,,2190158,PL,11260,2018
,,,,2236375,PL,42,2020
,,,,2236970,PL,254,2020
138703,PL,05006,2019,946143,PL,239,2015
,,,,2075831,PL,4163,2015
,,,,2242874,PL,1513,2020
136034,PLP,00089,2019,,,,
,,,,2233465,PL,2342,2019
,,,,2241725,PL,836,2020
119995,PLS,00097,2015,,,,
122128,PLS,00432,2015,,,,
,,,,2080929,PL,4877,2016
,,,,2229319,PL,5950,2019
139069,PLP,00226,2019,,,,
,,,,2250563,PL,2162,2020
,,,,491330,PL,213,2011
,,,,2192658,PL,1008,2019
,,,,2193900,PL,1474,2019
,,,,2124007,PL,6954,2017
,,,,618928,PL,7707,2014
,,,,2216198,PL,4589,2019
106601,PLS,00272,2012,819415,PL,8218,2014
118619,PLS,00274,2014,,,,
106219,PLV,00017,2012,,,,
,,,,607101,PL,7200,2014
139557,PL,05650,2019,531819,PL,2968,2011
,,,,2198624,PL,2407,2019
,,,,2078522,PLP,236,2016
,,,,1548984,PL,2181,2015
140282,PL,06546,2019,2078964,PL,4652,2016
,,,,1554277,PL,2266,2015
,,,,2169697,PL,9821,2018
,,,,2234587,PL,6504,2019
,,,,2093420,PL,5953,2016
,,,,2262786,PL,4532,2020
,,,,493882,PL,8090,2011
,,,,2143359,PL,7991,2017
129079,PLS,00133,2017,,,,
,,,,552870,PL,4289,2012
,,,,533852,PL,3116,2012
,,,,2236603,PL,129,2020
,,,,2263426,PL,4731,2020
,,,,500814,PL,1260,2011
,,,,2167777,PL,9511,2018
,,,,1050540,PL,855,2015
,,,,520790,PL,2377,2011
,,,,587272,PL,6105,2013
,,,,503530,PL,1422,2011
,,,,2255612,PL,3406,2020
131305,PLS,00397,2017,,,,
,,,,2011246,PL,3230,2015
114983,PLS,00441,2013,,,,
,,,,2192622,PL,994,2019
,,,,584307,PLV,17,2013
126029,PLS,00229,2016,,,,
115928,MPV,00631,2013,610931,PLV,3,2014
,,,,2209762,PL,3766,2019
,,,,2252950,PL,2752,2020
99470,PLS,00098,2011,,,,
,,,,2116928,PLP,325,2016
99967,PLS,00183,2011,,,,
,,,,2253346,PL,2796,2020
,,,,2170331,PL,9864,2018
,,,,1228516,PL,1350,2015
,,,,858692,PL,8282,2014
,,,,495973,PL,831,2011
,,,,2247075,PL,1752,2020
100948,PLS,00371,2011,,,,
,,,,2128449,PL,7319,2017
,,,,593464,PL,6423,2013
,,,,2122925,PL,6828,2017
,,,,2190907,PL,349,2019
99738,PLS,00138,2011,,,,
100009,PLS,00192,2011,573508,PLP,266,2013
,,,,534652,PL,3214,2012
,,,,524081,PL,2537,2011
,,,,2148732,PL,8346,2017
,,,,2160299,PL,9016,2017
110430,PLS,00003,2013,,,,
,,,,2259230,PL,4053,2020
,,,,604837,PEC,375,2013
,,,,2161910,PLV,42,2017
,,,,2198440,PL,2343,2019
,,,,2238761,PL,600,2020
,,,,2168942,PL,9721,2018
,,,,2122658,PL,6801,2017
,,,,2090377,PL,5747,2016
,,,,2201489,PL,2780,2019
,,,,2238199,PL,466,2020
,,,,2270727,PL,553,2021
,,,,2170495,PEC,409,2018
,,,,540060,PL,3619,2012
,,,,586647,PL,6077,2013
,,,,2209490,PL,3736,2019
125297,PLS,00135,2016,,,,
,,,,2265147,PL,5143,2020
126356,PLS,00271,2016,,,,
,,,,617854,PL,7642,2014
,,,,594228,PL,6469,2013
,,,,2199358,PL,2526,2019
,,,,2225521,PLN,36,2019
,,,,2003331,PL,3224,2015
,,,,946511,PL,321,2015
127405,PLS,00406,2016,,,,
137671,PL,03971,2019,,,,
140482,PL,00077,2020,,,,
,,,,2166804,PL,9399,2017
,,,,595473,PL,6520,2013
,,,,2190679,PL,45,2019
,,,,2264710,PL,5041,2020
,,,,2208102,PL,3545,2019
127444,PEC,00060,2016,,,,
109000,PLS,00418,2012,,,,
,,,,2128258,PL,7304,2017
,,,,566312,PEC,241,2013
101498,PEC,00075,2011,,,,
125758,PLS,00206,2016,,,,
,,,,2251638,PL,2399,2020
,,,,2017687,PL,3296,2015
,,,,2256746,PL,3645,2020
,,,,2080933,PEC,203,2016
,,,,2128128,PL,7288,2017
,,,,2233182,PEC,214,2019
120030,MPV,00670,2015,1306732,PLV,7,2015
,,,,2241932,PL,982,2020
,,,,533057,PL,3054,2011
,,,,2111199,PL,6100,2016
,,,,2253747,PL,2911,2020
,,,,2017460,PL,3282,2015
,,,,2143981,PLP,395,2017
,,,,525414,PEC,104,2011
135002,PLS,00541,2018,,,,
,,,,606846,PL,7188,2014
,,,,2172581,PL,10070,2018
,,,,499466,PL,1155,2011
122506,MPV,00686,2015,1805906,PLV,14,2015
127140,PLC,00060,2016,1302254,PL,1808,2015
,,,,2193171,PL,1151,2019
,,,,2254314,PL,3074,2020
,,,,2207412,PL,3428,2019
,,,,2153564,PL,8736,2017
,,,,555813,MPV,580,2012
127166,PLC,00063,2016,605754,PL,7083,2014
,,,,521802,PL,2412,2011
99131,PLS,00042,2011,508671,PL,1568,2011
,,,,2076076,PL,4211,2015
,,,,2083484,PL,5181,2016
115489,PLS,00492,2013,,,,
,,,,2196514,PL,1978,2019
,,,,2184114,PL,10861,2018
,,,,2259217,PL,4048,2020
,,,,510538,PL,1706,2011
126817,PLC,00054,2016,2080237,PLP,257,2016
,,,,2265179,PL,5158,2020
,,,,2126167,PL,7166,2017
,,,,591870,PL,6344,2013
,,,,612119,PL,7394,2014
,,,,2252259,PL,2570,2020
,,,,2138729,PL,7691,2017
,,,,2264380,PLN,36,2020
,,,,2250309,PL,2074,2020
,,,,2231888,PEC,208,2019
,,,,515973,PL,2052,2011
107145,PLS,00327,2012,,,,
,,,,2215106,PL,4467,2019
,,,,1579230,PL,2358,2015
,,,,2183668,PL,10813,2018
,,,,2173868,PL,10162,2018
,,,,615742,PLP,396,2014
,,,,538611,PL,3531,2012
,,,,2255149,PL,3292,2020
,,,,595180,PL,6499,2013
124771,PLS,00024,2016,,,,
,,,,996738,PLP,27,2015
104493,PLS,00044,2012,552743,PL,4284,2012
,,,,2229754,PL,6024,2019
,,,,2024241,PL,3371,2015
142020,MPV,00969,2020,,,,
,,,,2079046,PL,4667,2016
,,,,2088367,PL,5601,2016
140751,PL,00359,2020,,,,
,,,,2075631,PL,4104,2015
,,,,2074431,PL,3911,2015
,,,,608052,PL,7243,2014
,,,,2075781,PL,4145,2015
,,,,2148112,PL,8306,2017
,,,,2236482,PL,96,2020
,,,,1191096,PL,949,2015
,,,,493152,PL,529,2011
,,,,2247329,PL,1759,2020
,,,,2194655,PL,1607,2019
,,,,2074948,PL,3991,2015
,,,,498001,PL,988,2011
120479,PLS,00184,2015,,,,
,,,,2170883,PL,9956,2018
139546,PL,05637,2019,611301,PL,7361,2014
,,,,2010476,PEC,151,2015
,,,,1194363,PL,960,2015
,,,,2248232,PL,1887,2020
127701,PEC,0113B,2015,,,,
,,,,568696,PEC,253,2013
,,,,2188275,PL,11132,2018
,,,,519802,PL,2315,2011
,,,,2205505,PL,3223,2019
,,,,946425,PL,290,2015
141581,PL,01933,2020,,,,
,,,,518963,PL,2239,2011
,,,,2208636,PL,3622,2019
122178,PLS,00434,2015,,,,
,,,,2166728,PL,9391,2017
,,,,2265031,PL,5097,2020
,,,,2187807,PL,11082,2018
,,,,2153207,PLP,427,2017
101695,PLS,00499,2011,,,,
102689,PLS,00621,2011,556399,PL,4480,2012
,,,,2258828,PL,3976,2020
138833,PL,05101,2019,2113545,PL,6267,2016
,,,,534274,PL,3164,2012
,,,,529445,PL,2819,2011
,,,,2238404,PL,518,2020
,,,,2167806,PL,9522,2018
,,,,491551,PL,291,2011
,,,,2249308,PL,1940,2020
,,,,947726,PL,406,2015
,,,,2191874,PL,715,2019
,,,,505193,PLP,62,2011
,,,,1228491,PL,1346,2015
,,,,2240154,PL,764,2020
,,,,519356,PL,2269,2011
,,,,2190762,PL,253,2019
,,,,500776,PL,1247,2011
,,,,2246547,PL,1725,2020
,,,,2078145,PLP,232,2016
,,,,2192745,PL,1042,2019
124364,PLS,00773,2015,2090434,PL,5751,2016
,,,,2257926,PL,3847,2020
,,,,2158003,PLV,35,2017
,,,,949164,PL,481,2015
,,,,1701811,PL,2876,2015
,,,,2225701,PL,5556,2019
,,,,2088340,PL,5598,2016
,,,,2055927,PEC,166,2015
,,,,2263093,PL,4661,2020
,,,,2262885,PL,4576,2020
,,,,620298,PL,7808,2014
143393,PL,03776,2020,,,,
,,,,2186812,PL,10999,2018
,,,,517027,PL,2103,2011
,,,,2230513,PL,6133,2019
,,,,2206299,PL,3276,2019
138835,PL,05095,2019,,,,
,,,,2241826,PL,918,2020
,,,,949099,PL,468,2015
114908,PLS,00434,2013,,,,
,,,,2213526,PL,4252,2019
,,,,2142532,PL,7935,2017
,,,,2242236,PL,1160,2020
,,,,2142954,PL,7979,2017
,,,,570356,PL,5303,2013
,,,,567803,PL,5157,2013
,,,,2192674,PL,1020,2019
,,,,606419,PEC,382,2014
,,,,2079078,PL,4675,2016
,,,,559850,PL,4723,2012
143574,PL,03877,2020,,,,
143258,PL,03267,2019,,,,
,,,,568372,PL,5178,2013
,,,,602714,MPV,628,2013
,,,,2249332,MPV,953,2020
,,,,497165,PL,905,2011
,,,,2142520,PL,7933,2017
,,,,2242519,PL,1325,2020
,,,,535541,PL,3305,2012
,,,,2241736,PL,842,2020
104923,PLS,00087,2012,,,,
113420,PLS,00260,2013,817935,PL,8194,2014
,,,,2178190,PL,10374,2018
,,,,584722,PL,5932,2013
,,,,2212199,PL,4097,2019
,,,,2229755,PL,6025,2019
,,,,588624,PL,6146,2013
,,,,2161959,PEC,376,2017
,,,,2151220,PL,8560,2017
134359,PLS,00412,2018,,,,
,,,,2079576,PL,4748,2016
,,,,1712807,PL,2921,2015
140288,PL,06551,2019,2176183,PL,10283,2018
126374,PLS,00276,2016,,,,
,,,,2190552,PL,101,2019
,,,,2229910,PL,6060,2019
104132,PEC,00002,2012,,,,
138850,PL,05120,2019,,,,
,,,,2233950,PL,6434,2019
131042,MPV,00804,2017,,,,
133183,PLC,00043,2018,1713454,PL,2937,2015
,,,,559821,PL,4720,2012
,,,,2087915,PLP,292,2016
,,,,2248261,PL,1900,2020
,,,,2166684,PL,9383,2017
112401,PLS,00140,2013,,,,
121572,PLS,00333,2015,1594911,PL,2517,2015
,,,,502437,PL,1353,2011
,,,,2237848,PL,386,2020
,,,,2086838,PL,5475,2016
,,,,593416,PL,6421,2013
,,,,2265213,PL,5167,2020
,,,,556935,PLN,25,2012
126913,PLS,00340,2016,,,,
142506,PL,03288,2020,,,,
111963,PLS,00107,2013,,,,
,,,,2207515,PL,3444,2019
,,,,2256535,PL,3576,2020
130815,PLS,00319,2017,2178286,PL,10384,2018
,,,,588880,PL,6172,2013
,,,,494385,PL,669,2011
135134,PL,00575,2019,,,,
,,,,2262129,PL,4489,2020
,,,,2167721,PL,9489,2018
,,,,2265569,PL,5247,2020
,,,,2147785,PL,8277,2017
112168,PLC,00012,2013,518565,PL,2207,2011
125088,PLS,00080,2016,,,,
,,,,2116964,PL,6468,2016
,,,,2209329,PL,3720,2019
,,,,2076622,PL,4271,2016
,,,,2207830,PL,3508,2019
106880,PLS,00302,2012,,,,
,,,,2242700,PL,1421,2020
,,,,2167753,PL,9507,2018
,,,,2080720,PLP,261,2016
,,,,498398,PL,1035,2011
,,,,2198164,PL,2295,2019
,,,,2121838,PL,6761,2016
,,,,944736,PL,74,2015
,,,,1712454,PL,2905,2015
,,,,2268785,PL,120,2021
,,,,2053495,PL,3568,2015
,,,,541905,PL,3726,2012
126242,PLC,00042,2016,1579530,PL,2376,2015
,,,,2075727,PL,4135,2015
,,,,2263424,PL,4729,2020
121321,PLS,00297,2015,,,,
,,,,595808,PL,6533,2013
,,,,2179303,PL,10433,2018
,,,,2262764,PL,4520,2020
,,,,2121555,PL,6743,2016
,,,,808924,PLP,435,2014
102327,PEC,00093,2011,,,,
,,,,2132597,PLV,9,2017
,,,,491370,PL,249,2011
,,,,2271997,PL,711,2021
,,,,2079700,PL,4754,2016
,,,,2228942,PL,5915,2019
141326,PL,01198,2020,,,,
105093,PLS,00109,2012,565425,PL,5019,2013
140558,PL,00175,2020,549441,PL,4109,2012
,,,,547364,PL,4036,2012
,,,,2127444,PL,7235,2017
105017,PLV,00008,2012,,,,
,,,,2259191,PL,4034,2020
,,,,2136631,PL,7602,2017
144989,PL,04760,2020,,,,
,,,,536058,PL,3355,2012
,,,,2169819,PL,9837,2018
,,,,2080955,PL,4880,2016
131480,PLS,00434,2017,,,,
,,,,2147829,PL,8281,2017
,,,,495711,PLV,5,2011
,,,,2084190,PL,5252,2016
,,,,2193434,MPV,873,2019
126289,PLS,00263,2016,,,,
,,,,1280059,PL,1638,2015
,,,,2142616,PL,7938,2017
136267,PL,02182,2019,,,,
146075,MPV,01017,2020,,,,
,,,,2123515,PL,6887,2017
,,,,2263032,PL,4633,2020
,,,,582530,PL,5862,2013
,,,,1050744,PLP,36,2015
106352,PLV,00018,2012,,,,
138993,PL,05226,2019,,,,
124677,PLS,00012,2016,,,,
142080,PL,02839,2020,,,,
,,,,2250381,PL,2094,2020
,,,,491123,PL,132,2011
123573,PLS,00678,2015,,,,
,,,,2252166,PL,2556,2020
,,,,2126883,PL,7210,2017
,,,,593192,PL,6415,2013
,,,,2247983,PL,1829,2020
,,,,2256699,PL,3623,2020
99468,PLS,00095,2011,,,,
,,,,2124256,PL,6984,2017
,,,,946578,PL,332,2015
109734,PLV,00031,2012,,,,
112780,PLS,00192,2013,,,,
120080,PLS,00109,2015,,,,
,,,,524291,PL,2560,2011
,,,,621048,PL,7842,2014
,,,,2186738,PL,10990,2018
,,,,1203360,PL,1134,2015
128135,PLS,00027,2017,,,,
143253,PL,03669,2020,,,,
,,,,2080566,PL,4841,2016
124002,PLS,00735,2015,,,,
,,,,544406,MPV,568,2012
,,,,2125516,PL,7113,2017
,,,,606475,PL,7147,2014
,,,,2163123,PLP,448,2017
,,,,2146350,PL,8168,2017
,,,,2210210,PL,3827,2019
,,,,2268701,PL,60,2021
,,,,2224255,PL,5405,2019
132898,PLS,00178,2018,,,,
,,,,2024978,PL,3422,2015
,,,,2190980,PL,360,2019
122472,PLC,00086,2015,,,,
113186,PLS,00228,2013,,,,
,,,,2242824,PL,1488,2020
141330,PL,01202,2020,,,,
,,,,2083823,PL,5222,2016
,,,,2122679,PL,6813,2017
,,,,946172,PL,252,2015
,,,,2259760,PL,4132,2020
,,,,1215664,PL,1283,2015
,,,,2116775,PLP,324,2016
,,,,2112394,PLN,19,2016
,,,,2217823,PL,4771,2019
,,,,2207696,PLP,156,2019
,,,,2241667,PL,809,2020
,,,,2198615,PL,2401,2019
,,,,2268060,PL,5645,2020
,,,,2217834,PL,4774,2019
,,,,2165971,PL,9318,2017
134808,PLC,00131,2018,2168756,PL,2438,2019
,,,,2087671,MPV,732,2016
,,,,527211,PL,2698,2011
132069,MPV,00815,2017,,,,
,,,,608154,PL,7248,2014
,,,,500481,PL,1232,2011
,,,,2129715,PL,7421,2017
,,,,2256407,PL,3549,2020
,,,,2025613,PL,3464,2015
,,,,855110,PL,8264,2014
,,,,2220244,PL,5067,2019
,,,,591687,PL,6328,2013
,,,,513926,PL,1933,2011
,,,,2090895,PL,5776,2016
119244,PLS,00359,2014,,,,
,,,,2168647,PL,9678,2018
107090,PLS,00311,2012,,,,
,,,,2088776,PL,5634,2016
,,,,2190450,PL,21,2019
,,,,2190695,PL,187,2019
119597,PLS,00009,2015,,,,
115829,PLS,00533,2013,,,,
,,,,2268922,PL,192,2021
,,,,577827,PL,5619,2013
,,,,1504927,PL,1984,2015
,,,,2128119,PL,7286,2017
,,,,2186585,MPV,855,2018
,,,,518926,PL,2233,2011
,,,,2248040,PLP,93,2020
,,,,2250292,PL,2060,2020
,,,,2080208,PL,4795,2016
,,,,2127487,PL,7240,2017
,,,,2263446,PL,4733,2020
,,,,520344,PL,2332,2011
,,,,497536,PL,948,2011
,,,,502547,PL,1363,2011
,,,,2079152,PEC,193,2016
,,,,2238179,PL,460,2020
,,,,2167856,PL,9530,2018
,,,,2193011,PL,1103,2019
146490,PL,00419,2021,,,,
,,,,858492,PL,8265,2014
141963,PL,02693,2020,,,,
138689,PL,04981,2019,,,,
,,,,1280619,PL,1656,2015
,,,,2093586,PL,5980,2016
,,,,2242664,PL,1397,2020
107106,PLS,00319,2012,,,,
,,,,2081450,PLP,262,2016
131364,PLC,00133,2017,600672,PL,6754,2013
,,,,2271755,PL,661,2021
,,,,2238009,PL,413,2020
135720,PLP,00062,2019,,,,
,,,,2199663,PL,2585,2019
136605,PL,02648,2019,,,,
,,,,2254942,PL,3233,2020
,,,,2259957,PL,4178,2020
,,,,2254832,PL,3206,2020
,,,,2079858,PL,4779,2016
,,,,2266125,PL,5395,2020
,,,,2200461,PL,2670,2019
,,,,2132674,PL,7528,2017
,,,,2183768,PL,10827,2018
,,,,1215089,PL,1231,2015
,,,,622643,PL,7975,2014
,,,,615183,PL,7549,2014
,,,,2216653,PL,4631,2019
,,,,567113,PL,5124,2013
,,,,1301236,PL,1759,2015
,,,,2075830,PL,4162,2015
141843,PLP,00118,2020,,,,
134930,PLN,00050,2018,,,,
134029,PLS,00353,2018,,,,
,,,,2053654,PL,3582,2015
127088,PLS,00375,2016,,,,
,,,,1280194,PL,1649,2015
,,,,2190446,PL,18,2019
132560,PLS,00110,2018,,,,
,,,,2208084,PL,3540,2019
127228,PLS,00382,2016,,,,
,,,,2081522,PL,4923,2016
,,,,2256115,PL,3485,2020
,,,,2259136,PL,4019,2020
,,,,2140889,PL,7837,2017
,,,,2256711,PL,3628,2020
,,,,2236974,PL,258,2020
,,,,1295755,PL,1678,2015
,,,,492359,PL,467,2011
99130,PLS,00041,2011,,,,
,,,,2214952,PL,4456,2019
,,,,497987,PL,986,2011
,,,,622709,PL,7990,2014
141424,PL,01520,2020,,,,
126018,PLS,00227,2016,,,,
,,,,2054539,PL,3608,2015
,,,,2209705,PL,3755,2019
,,,,2115195,PL,6374,2016
,,,,2141382,PEC,336,2017
,,,,1297479,PL,1696,2015
141281,PL,01128,2020,,,,
131076,PLS,00370,2017,,,,
,,,,2270775,PL,560,2021
,,,,2204442,PL,3082,2019
,,,,2271657,PL,660,2021
,,,,2213235,PL,4180,2019
115294,PEC,00063,2013,,,,
,,,,2195831,PL,1838,2019
142442,PL,03229,2020,,,,
,,,,2111632,PL,6140,2016
,,,,2248021,PL,1841,2020
,,,,2188161,PL,11108,2018
,,,,2193968,PL,1492,2019
,,,,2056823,PL,3775,2015
,,,,2200711,PL,2736,2019
,,,,1672165,PL,2689,2015
,,,,2088410,PL,5610,2016
,,,,2230200,PL,6107,2019
,,,,1230089,PLP,69,2015
,,,,533151,PL,3062,2011
,,,,2204309,MPV,883,2019
,,,,1278730,PL,1526,2015
,,,,593009,PL,6404,2013
138698,PL,04976,2019,,,,
126852,PLS,00332,2016,,,,
,,,,2143173,PLN,10,2017
,,,,2163484,PL,9193,2017
107746,PLS,00356,2012,,,,
,,,,1579536,PL,2377,2015
,,,,564947,PLP,241,2013
146258,PLP,00002,2021,,,,
,,,,511320,PL,1770,2011
,,,,2253612,PL,2858,2020
,,,,2262119,PL,4487,2020
,,,,2074657,PL,3963,2015
,,,,494392,PL,675,2011
,,,,1673140,PEC,117,2015
,,,,2195808,PL,1833,2019
,,,,858955,PL,8309,2014
,,,,2262801,PL,4541,2020
,,,,606872,PL,7193,2014
99944,PLS,00173,2011,,,,
,,,,2167235,PL,9457,2017
,,,,2130082,PLP,366,2017
141654,MPV,00955,2020,,,,
126364,PLS,00272,2016,,,,
,,,,2199214,PL,2509,2019
,,,,1212722,PL,1199,2015
,,,,2259341,PL,4067,2020
,,,,2192900,PL,1071,2019
,,,,2191116,PL,443,2019
,,,,2205447,PL,3208,2019
,,,,495688,PL,802,2011
137336,PL,03590,2019,,,,
,,,,509425,PL,1618,2011
,,,,2168986,PL,9727,2018
120809,PLS,00235,2015,,,,
,,,,2229554,PL,3789,2019
140478,PL,00071,2020,,,,
,,,,2227750,PL,5784,2019
125173,PLS,00092,2016,,,,
,,,,2254780,PL,3185,2020
,,,,1715595,PL,2949,2015
,,,,2112128,PL,6168,2016
,,,,2254198,PL,3031,2020
,,,,2114311,PL,6309,2016
,,,,2122665,PL,6808,2017
,,,,498004,PL,989,2011
,,,,522019,PEC,89,2011
139061,PL,05300,2019,,,,
,,,,548629,PL,4095,2012
,,,,2226947,PL,5676,2019
,,,,2236885,PL,217,2020
,,,,2189378,PL,11195,2018
,,,,2255096,MPV,980,2020
,,,,2113635,PL,6276,2016
,,,,537076,PL,3425,2012
146147,MPV,01022,2020,,,,
,,,,614685,PL,7527,2014
130302,PLS,00265,2017,,,,
,,,,2085202,PL,5351,2016
,,,,2124009,PL,6956,2017
,,,,2247294,PL,1757,2020
,,,,2209484,PLP,165,2019
103062,PLS,00664,2011,,,,
107373,PEC,00050,2012,,,,
,,,,2197557,PL,2207,2019
,,,,2223554,PL,5344,2019
,,,,543877,PL,3829,2012
,,,,2225500,PLN,29,2019
122702,MPV,00687,2015,2024371,PLV,20,2015
136248,PL,02154,2019,,,,
,,,,2224199,PL,5395,2019
,,,,2081855,PEC,207,2016
,,,,2228257,PL,5847,2019
120187,PLC,00010,2015,518435,PL,2194,2011
105479,PLS,00148,2012,,,,
134300,PLS,00406,2018,,,,
123510,PLS,00674,2015,2150164,PL,8451,2017
,,,,2166258,PL,9355,2017
138157,PL,04501,2019,,,,
,,,,2192125,PL,801,2019
,,,,509835,PL,1641,2011
,,,,491631,PL,318,2011
,,,,537236,PL,3439,2012
,,,,2163062,PL,9154,2017
123159,PEC,00124,2015,,,,
,,,,502669,PL,1384,2011
,,,,556701,PL,4519,2012
131714,PLS,00463,2017,,,,
,,,,540878,PL,3659,2012
,,,,2192345,PL,878,2019
,,,,578850,PL,5672,2013
128091,PLS,00020,2017,,,,
121032,PLS,00265,2015,,,,
,,,,2080604,PL,3855,2019
,,,,1199051,PL,1075,2015
,,,,1243702,PL,1483,2015
106823,PLS,00296,2012,,,,
,,,,493670,PL,623,2011
141129,PL,00776,2020,,,,
,,,,1279436,PL,1586,2015
,,,,517876,PL,2160,2011
,,,,602642,PL,6847,2013
,,,,1734467,PL,3037,2015
132730,PLS,00142,2018,,,,
,,,,517179,PL,2119,2011
,,,,2125212,PL,7083,2017
,,,,1280204,PL,1650,2015
,,,,1203218,PL,1122,2015
,,,,2162633,PL,9119,2017
,,,,494135,PL,653,2011
,,,,2129335,PLP,364,2017
,,,,519062,PL,2244,2011
,,,,2199408,PL,2536,2019
,,,,533705,PL,3089,2012
,,,,2234649,PEC,230,2019
,,,,2234672,PL,6528,2019
122035,PLS,00405,2015,,,,
132563,PLS,00111,2018,,,,
,,,,2197625,PL,2220,2019
,,,,2204049,PL,2995,2019
101244,PLS,00424,2011,,,,
119596,PLS,00012,2015,,,,
,,,,512176,PL,1818,2011
127672,PLS,00434,2016,,,,
,,,,497106,PL,898,2011
,,,,2180696,PL,10506,2018
,,,,2212912,PL,4156,2019
,,,,2174268,PL,10181,2018
,,,,2183050,PLP,535,2018
,,,,2249926,PL,1999,2020
122533,PLS,00503,2015,,,,
,,,,2153551,PL,8734,2017
,,,,2160867,PL,9056,2017
,,,,2265768,PL,5313,2020
,,,,2238399,PL,514,2020
143302,PL,03703,2020,,,,
,,,,2253564,PL,2835,2020
,,,,2074455,PL,3932,2015
,,,,1198979,PL,1071,2015
,,,,1278859,PEC,43,2015
145064,PL,04842,2020,,,,
,,,,515494,PL,2017,2011
,,,,2055721,PL,3671,2015
,,,,2195468,PL,1765,2019
124294,PLC,00197,2015,503896,PL,1446,2011
,,,,492011,PLP,8,2011
,,,,2057519,PL,3814,2015
,,,,2250654,PL,2206,2020
123777,PLC,00176,2015,945946,PL,204,2015
,,,,1527032,PL,2104,2015
,,,,2269839,PL,352,2021
,,,,2110820,PL,6086,2016
,,,,503490,PL,1416,2011
,,,,2198949,PL,2454,2019
,,,,2232230,PL,6308,2019
138873,PL,05142,2019,,,,
,,,,2193845,PL,1467,2019
,,,,2223976,PL,5386,2019
,,,,2249919,PLP,102,2020
,,,,2251505,PL,2392,2020
133057,PLS,00206,2018,,,,
,,,,544869,PL,3880,2012
,,,,946435,PL,297,2015
104512,PEC,00011,2012,,,,
,,,,2076007,PL,4195,2015
104651,PLS,00057,2012,,,,
,,,,519800,PL,2314,2011
,,,,2264284,PLN,33,2020
,,,,1203370,PL,1136,2015
121324,PLS,00298,2015,,,,
,,,,2204214,PL,3044,2019
,,,,533007,PL,3035,2011
,,,,577194,PL,5596,2013
,,,,1306691,PL,1881,2015
,,,,2239612,PL,737,2020
,,,,560162,PL,4734,2012
,,,,508856,PL,1570,2011
,,,,2081317,PL,4904,2016
,,,,2160452,PL,9034,2017
131072,PLS,00369,2017,2162582,PL,9112,2017
,,,,522670,PLP,96,2011
101329,PLS,00439,2011,,,,
,,,,2242162,PL,1101,2020
,,,,2260465,PL,4210,2020
,,,,2052985,PL,3532,2015
,,,,490943,PL,45,2011
,,,,2191108,PL,437,2019
,,,,546521,PL,3985,2012
,,,,494389,PL,672,2011
,,,,2162925,PL,9143,2017
,,,,539602,PL,3585,2012
,,,,1526935,PL,2091,2015
,,,,493805,PL,8061,2011
,,,,2192136,PL,804,2019
,,,,538394,PL,3510,2012
,,,,562259,PL,4803,2012
,,,,491991,PL,399,2011
,,,,2248301,PL,1917,2020
136263,PEC,00046,2019,,,,
,,,,2195912,PL,1863,2019
118673,PLS,00285,2014,,,,
,,,,2228839,PL,5901,2019
129303,PLS,00161,2017,,,,
,,,,565250,PL,4995,2013
102016,PLS,00545,2011,,,,
,,,,1279137,PL,1567,2015
,,,,2228338,PL,5859,2019
,,,,2165894,PL,9306,2017
141871,PL,02480,2020,,,,
131777,PLS,00477,2017,2168610,PLP,475,2018
,,,,1073965,PL,888,2015
,,,,2268706,PL,64,2021
,,,,577853,PL,5621,2013
,,,,2238434,PL,528,2020
141372,PL,01358,2020,,,,
,,,,2090637,PL,5763,2016
,,,,2262104,PL,2113,2020
,,,,552325,PL,4250,2012
,,,,533795,PL,3097,2012
,,,,1672247,PL,2702,2015
,,,,2146226,PL,8148,2017
130958,PLS,00352,2017,,,,
,,,,858689,PL,8279,2014
,,,,491053,PL,102,2011
137178,PEC,00091,2019,516111,PEC,70,2011
119626,PEC,00003,2015,,,,
,,,,591793,PL,6333,2013
,,,,2213736,PL,4266,2019
,,,,2077737,PL,4507,2016
,,,,2203836,PL,1452,2019
,,,,2222067,PL,5254,2019
,,,,559057,PL,4675,2012
,,,,581432,PL,5785,2013
